ShortenedID	LFQ.intensity.24hrsI-Rep1	LFQ.intensity.24hrsI-Rep2	LFQ.intensity.24hrsI-Rep3	LFQ.intensity.24hrsNI-Rep1	LFQ.intensity.24hrsNI-Rep2	LFQ.intensity.24hrsNI-Rep3	LFQ.intensity.8hrsI-Rep1	LFQ.intensity.8hrsI-Rep2	LFQ.intensity.8hrsI-Rep3	LFQ.intensity.8hrsNI-Rep1	LFQ.intensity.8hrsNI-Rep2	LFQ.intensity.8hrsNI-Rep3
Solyc10g038130.1.1	0	0	1853500	0	0	0	0	0	0	0	0	0
Solyc10g039190.1.1	81496000	51488000	138950000	132700000	156150000	149750000	176070000	175160000	163750000	138190000	148290000	155680000
Solyc10g039270.1.1	0	1525100	0	0	0	0	0	0	0	0	0	0
Solyc10g044520.1.1	17639000	27746000	7083100	0	0	0	0	3193500	0	0	0	0
Solyc10g044960.1.1	20537000	20485000	12317000	19922000	18556000	23690000	34055000	27435000	18015000	10419000	13469000	17382000
Solyc10g045190.1.1	0	0	0	0	757370	0	0	0	0	0	0	0
Solyc10g045240.1.1	7035800	16837000	19486000	2356200	3709400	4253600	2484300	9094900	3010500	2128500	2963600	4603300
Solyc10g045390.1.1	0	0	0	0	0	0	0	0	0	613120	0	0
Solyc10g045400.1.1	0	0	0	0	0	0	0	0	0	0	0	991560
Solyc10g045550.1.1	0	1696100	0	345920	0	298540	0	376820	0	0	471660	422810
Solyc10g045600.1.1	3899700	2989800	3480400	7215800	5977100	3521300	5138700	3491600	6427100	7103200	5386600	2771700
Solyc10g047000.1.1	18452000	9729400	22077000	29866000	43439000	52241000	42374000	15974000	17519000	23344000	22439000	39999000
Solyc10g047050.1.1	1897200	0	2394200	1885200	2061300	2377800	0	2308900	4645800	1945900	1999400	1806100
Solyc10g047130.1.1	30454000	15282000	11977000	43049000	45181000	20332000	52655000	25930000	10247000	33330000	36589000	22467000
Solyc10g047220.1.1	12845000	9364100	9452200	11622000	15873000	9205700	19571000	20458000	12165000	11812000	14931000	7023300
Solyc10g047290.1.1	0	0	814780	0	0	0	0	0	0	0	0	0
Solyc10g047320.1.1	688140	0	1400000	0	0	599950	0	0	0	0	0	0
Solyc10g047360.1.1	4956300	0	3281900	5182200	0	0	3656100	0	3020700	0	4616000	5284300
Solyc10g047410.1.1	0	0	3128000	0	0	0	0	0	0	0	0	0
Solyc10g047650.1.1	2166400	2768600	1473600	0	0	0	0	0	0	0	0	0
Solyc10g049710.1.1	1283200	9337700	908440	0	0	0	0	712490	0	0	997040	0
Solyc10g049930.1.1	1471900	0	0	0	0	0	0	0	0	0	0	0
Solyc10g049970.1.1	49481000	29644000	55706000	36952000	56319000	109960000	46952000	32548000	23611000	31235000	19220000	39744000
Solyc10g050110.1.1	4342500	4461000	10224000	16896000	19831000	21319000	3058500	13828000	5320400	5899500	9717300	11805000
Solyc10g050540.1.1	5390500	3687000	4162400	4303600	3421900	4990300	3719800	4803400	2886400	1569500	2724100	3545000
Solyc10g050860.1.1	1878700	2080200	3873700	3531200	3141600	2393800	4612000	3298000	0	1807200	4008700	2938200
Solyc10g051020.1.1	773130	1274300	0	0	0	0	0	0	0	0	0	0
Solyc10g051110.1.1	37604000	121590000	15116000	25765000	23052000	10989000	11495000	27864000	12276000	25704000	31431000	4190700
Solyc10g051310.1.1	0	7417300	0	0	0	0	0	0	0	0	0	0
Solyc10g051340.1.1	2707600	7815100	1484700	2969800	3233000	1580400	2472600	2108300	1793700	4054200	1899300	554200
Solyc10g051380.1.1	2698300	2203200	1828900	1377700	0	0	0	866290	0	0	0	0
Solyc10g051390.1.1	26994000	47287000	18542000	4996000	6136500	2360900	9934500	8559600	3591700	5975200	6830100	2631600
Solyc10g052660.1.1	165350	3109500	132150	462710	303750	129470	87125	92896	927400	0	67946	0
Solyc10g052740.1.1	0	0	6646500	0	0	0	0	0	0	0	0	0
Solyc10g052880.1.1	378150000	274290000	207840000	119940000	72559000	130080000	242270000	196960000	94002000	190700000	77846000	67394000
Solyc10g054330.1.1	20489000	5039400	12495000	12838000	13993000	17636000	8389800	7797800	5036500	15683000	14643000	24960000
Solyc10g054420.1.1	1223900	4583100	0	0	0	0	0	0	0	0	0	0
Solyc10g054780.1.1	5483500	6178600	1482300	640730	0	0	1486200	0	0	0	0	0
Solyc10g054860.1.1	7584300	7633900	9900300	9941500	11990000	13926000	10889000	15049000	0	15441000	5445200	16752000
Solyc10g054880.1.1	693730	843260	0	565560	550610	0	0	0	0	0	0	0
Solyc10g055200.1.1	22276000	8840600	38631000	1156100	814810	1067300	4655300	4225800	2557600	0	977950	958060
Solyc10g055630.1.1	26635000	25783000	19821000	10310000	5083700	7140000	4877400	3392400	7560400	5306900	3706500	13164000
Solyc10g055640.1.1	22042000	12191000	38726000	24851000	27685000	41886000	26422000	35462000	33417000	32767000	34093000	23105000
Solyc10g055670.1.1	1701900	6048200	2304500	0	2622500	2484800	1851300	3024300	0	2427900	2147600	0
Solyc10g055800.1.1	115390000	126890000	55795000	1608200	1404400	2630500	5125000	3303300	2484800	611630	5430800	4774700
Solyc10g061930.1.1	0	0	0	0	0	0	0	0	0	0	779350	0
Solyc10g062160.1.1	6232600	5486400	6041900	4907400	5920200	3367000	6978500	4773000	7014400	5784400	8010600	3394800
Solyc10g062180.1.1	9665900	5537400	16153000	10207000	12139000	19484000	7966800	11137000	3923900	17785000	14488000	17514000
Solyc10g062340.1.1	184580000	84349000	126520000	203540000	192000000	198360000	171190000	182500000	110400000	280610000	268280000	271730000
Solyc10g074440.1.1	38695000	44197000	51170000	39700000	35963000	52000000	39352000	49868000	98366000	23723000	53611000	47238000
Solyc10g074540.1.1	0	0	0	0	0	0	0	351940	0	0	0	0
Solyc10g074560.1.1	12968000	8257800	24220000	28101000	31008000	29315000	28164000	28745000	24058000	31518000	22879000	24151000
Solyc10g074650.1.1	0	0	0	0	1450400	0	0	0	0	0	0	0
Solyc10g074820.1.1	8454500	12529000	9795800	32364000	26650000	18624000	32654000	22730000	19128000	47529000	13739000	13987000
Solyc10g074920.1.1	1625500	0	0	0	0	0	0	0	0	0	0	0
Solyc10g074980.1.1	3404500	17173000	1921500	1247200	0	0	0	1480400	1941300	0	0	1328300
Solyc10g075020.1.1	2459900	5720300	1021900	0	0	0	0	768800	0	0	0	0
Solyc10g075100.1.1	126860000	62771000	76961000	64828000	112460000	30178000	141240000	92543000	155030000	99713000	64579000	42525000
Solyc10g075160.1.1	0	4144000	0	0	0	0	0	0	0	0	0	1279400
Solyc10g076240.1.1	58156000	73410000	78209000	1314200	1259000	412220	1426700	298810	152480	290400	259680	0
Solyc10g076350.1.1	0	3447000	0	0	0	0	0	0	0	0	0	0
Solyc10g076690.1.1	0	0	0	0	0	0	0	0	0	486800	519640	0
Solyc10g076870.1.1	13097000	7256700	18803000	18404000	19368000	23628000	12770000	12438000	14304000	18130000	12199000	27651000
Solyc10g076910.1.1	33135000	25636000	28172000	23467000	37159000	29968000	44352000	43446000	31863000	17764000	22662000	23283000
Solyc12g099990.1.1	8073900	10555000	11362000	5380700	0	4664400	3160300	4519100	7869100	3280000	7219700	6018800
Solyc10g077040.1.1	2846900	8946200	2490200	867750	1831500	2063300	772380	2421500	2274100	1309900	4119700	2276400
Solyc10g077070.1.1	442740000	190070000	504100000	719420000	607680000	658930000	736360000	485780000	800490000	708180000	504560000	586720000
Solyc10g078180.1.1	31898000	26374000	53986000	48570000	52542000	70958000	46165000	71158000	71476000	50863000	42087000	56696000
Solyc10g078320.1.1	0	0	0	0	0	763130	0	0	0	0	590220	0
Solyc10g078490.1.1	0	0	631130	0	0	0	0	0	0	0	0	0
Solyc10g078520.1.1	0	0	0	0	0	0	0	0	0	0	0	530440
Solyc10g078540.1.1	23212000	24091000	84229000	80727000	146150000	168890000	387050000	238890000	180560000	40075000	219030000	147560000
Solyc10g078550.1.1	11915000	46025000	7874000	0	0	0	0	0	0	0	0	0
Solyc10g078620.1.1	83303000	177480000	66930000	41723000	42090000	35328000	34785000	60940000	54284000	22157000	60271000	27877000
Solyc10g078660.1.1	5225300	4523500	15720000	11662000	16313000	8759900	11051000	19981000	14494000	7721500	23467000	12095000
Solyc10g078750.1.1	27081000	14639000	23609000	30995000	41177000	26771000	31963000	33579000	13497000	27328000	23334000	36816000
Solyc10g078790.1.1	702760	0	0	0	0	0	0	0	0	0	0	0
Solyc10g078860.1.1	5238500	2288100	4471200	5161600	5018700	5482200	4547500	3315200	5239700	5291500	4764300	4303600
Solyc10g078920.1.1	0	0	1400400	0	0	0	0	0	0	0	0	0
Solyc10g078960.1.1	11989000	14861000	13513000	15040000	11624000	7003700	12089000	15923000	9256200	13678000	24765000	5126500
Solyc10g079000.1.1	0	1081900	0	0	0	0	0	0	0	0	0	0
Solyc10g079090.1.1	6908800	3742800	9613600	11645000	16091000	13415000	13490000	6232800	11563000	7377400	10578000	13724000
Solyc10g079130.1.1	9429400	5642300	2269300	1565700	0	0	2008700	1656400	0	0	0	0
Solyc10g079190.1.1	8505600	6193800	7438400	7793300	9865400	6794700	12474000	9673600	10674000	10663000	6731700	4860400
Solyc10g079200.1.1	2601700	37586000	2024300	1306400	1394300	1156200	1630000	1962500	0	1211900	1244100	760740
Solyc10g079430.1.1	7532600	3836800	8159100	16495000	18781000	24838000	16085000	13309000	9284900	6822000	17334000	17773000
Solyc10g079470.2.1	2244200	13159000	2793300	0	0	0	1402200	1645200	0	0	1785200	0
Solyc10g079580.1.1	1939400	0	1283900	1223700	1390400	1296400	0	0	0	1497500	983990	1785800
Solyc10g079850.1.1	0	0	0	0	0	0	0	0	0	1070200	0	0
Solyc10g079860.1.1	16848000	17249000	22200000	12618000	27335000	16656000	18770000	20231000	28099000	8835000	13114000	16412000
Solyc10g079880.1.1	28155000	42998000	30090000	5545700	6672000	12856000	7342600	5958100	8236500	2023100	3779600	6952800
Solyc10g079890.1.1	0	0	2670300	0	0	0	0	0	0	0	0	0
Solyc10g080040.1.1	0	0	1474500	2527700	2455000	1342200	2842300	2914100	0	5675200	4080900	1691700
Solyc10g080080.1.1	433270	6926900	690600	0	0	0	0	639610	0	0	0	0
Solyc10g080090.1.1	25456000	6867100	33326000	31026000	28586000	28318000	24914000	19563000	13722000	34239000	19738000	33625000
Solyc10g080180.1.1	75092000	66619000	127270000	173030000	194380000	135790000	167570000	171290000	112040000	81829000	195800000	148390000
Solyc10g080190.1.1	0	8798600	0	0	0	0	0	0	0	0	0	0
Solyc10g080280.1.1	0	0	0	0	0	0	0	0	0	0	0	203990
Solyc10g080320.1.1	901080	3485700	975680	0	0	0	0	0	0	0	0	0
Solyc10g080350.1.1	21646000	8933700	31938000	25355000	21787000	29067000	27591000	23875000	6546700	36817000	21024000	30665000
Solyc10g080420.1.1	4283800	3763700	6505800	2884300	6591900	5683000	0	5176600	0	4074100	4359900	3881600
Solyc10g080430.1.1	24877000	26009000	15848000	21541000	25886000	27406000	30745000	49688000	25364000	21315000	22594000	21671000
Solyc10g080480.1.1	17121000	6730700	9617100	15393000	16132000	12820000	15240000	11851000	4598100	15683000	12109000	12159000
Solyc10g080660.1.1	853730	800720	428810	0	0	0	0	0	0	0	0	0
Solyc10g080700.1.1	1254800	0	0	1487500	1381300	2423900	1237000	1541000	0	1731000	1360900	1702400
Solyc10g080710.1.1	6114200	14038000	1957700	1166500	1345100	0	0	0	0	0	0	0
Solyc10g080720.1.1	0	0	0	1162400	0	0	0	0	0	0	1303600	0
Solyc10g080770.1.1	36387000	28221000	21835000	8290500	8013900	8351700	16767000	14354000	10938000	8593400	5108900	4553300
Solyc10g080940.1.1	9928400	13046000	10942000	10082000	23828000	13640000	13823000	17880000	10281000	10573000	22213000	10615000
Solyc10g081020.1.1	138950000	74660000	176380000	163470000	119850000	215370000	163640000	117580000	196800000	197880000	139690000	208990000
Solyc10g081030.1.1	8509400	9609900	7319600	2968800	3721200	0	2140900	3257000	2180700	0	2840600	4341200
Solyc10g081070.1.1	1007800000	799750000	718510000	890190000	1142800000	1224300000	1553200000	1183000000	1082700000	734220000	934590000	759970000
Solyc10g081100.1.1	23854000	28201000	42580000	15490000	10104000	7092100	6397100	20420000	35789000	1725400	30288000	4851200
Solyc10g081120.1.1	2403800	4166100	2980900	0	0	0	0	1940200	0	0	0	0
Solyc10g081130.1.1	3985500	10943000	5251400	3209800	2372700	1988000	2184700	2815000	2037500	646820	3473600	2179300
Solyc10g081240.1.1	6114100	4685100	3356100	0	0	0	0	0	1514200	0	866140	0
Solyc10g081330.1.1	4823800	2397500	3202900	6554400	7664000	5710100	6156200	5132700	4483900	3377300	3213200	4159100
Solyc10g081370.1.1	37711000	42473000	27373000	19897000	46747000	57855000	49601000	67599000	25122000	33028000	19748000	43214000
Solyc10g081470.1.1	0	1952300	0	0	0	0	0	0	0	0	0	0
Solyc10g081510.1.1	97064000	139470000	49543000	38086000	35982000	23038000	42556000	70651000	26385000	34028000	41510000	26759000
Solyc10g081530.1.1	9234100	17300000	9822500	4256200	3661400	4694400	4466200	4160100	3129300	3626400	2877100	5360200
Solyc10g081610.1.1	1460300	0	893860	0	0	0	0	0	656950	0	0	0
Solyc10g081720.1.1	1176200	1704500	1238400	3331700	1002700	1166000	0	1130400	1295500	5013500	1694000	1183000
Solyc10g081820.1.1	6946400	4283300	7251400	4653800	5407500	12278000	3721400	1637500	7894200	2919200	2511900	6245200
Solyc10g081920.1.1	17837000	16090000	18045000	13566000	13269000	12091000	12790000	13236000	11782000	10556000	12129000	10739000
Solyc10g081980.1.1	21428000	23890000	3863100	2962500	0	0	0	1064500	0	0	0	0
Solyc10g082030.1.1	138210000	604270000	121500000	9566500	15819000	10631000	10169000	35480000	4148600	3133700	5769700	3717100
Solyc10g083150.1.1	17863000	9214800	15692000	14694000	24401000	17131000	24931000	15241000	12176000	16486000	20398000	16302000
Solyc10g083200.1.1	21360000	12548000	15653000	23997000	24928000	17783000	19656000	16860000	20395000	25320000	18634000	27797000
Solyc10g083290.1.1	108540000	99285000	132550000	35675000	36550000	28972000	50163000	31755000	33803000	9855600	25188000	24618000
Solyc10g083300.1.1	2296000	1927800	4433000	0	3172100	4301100	0	2378000	0	0	0	2149800
Solyc10g083490.1.1	1190900	1831600	0	678920	604320	0	675310	0	0	0	566240	0
Solyc10g083520.1.1	5900500	4697800	7433000	14558000	8700600	13038000	8186800	9875700	15178000	16154000	18786000	16966000
Solyc10g083590.1.1	1364900	858020	949090	2067700	1467200	1399000	2372700	1701500	1003800	1639300	1579600	1718900
Solyc10g083600.1.1	22942000	6697800	29016000	29195000	47170000	46217000	49002000	27693000	14110000	30148000	26396000	39431000
Solyc10g083640.1.1	25652000	30581000	57910000	32257000	29608000	71888000	24050000	26308000	49854000	46328000	47876000	70050000
Solyc10g083650.1.1	0	1386800	0	0	0	0	0	0	0	0	0	0
Solyc10g083690.2.1	6162400	9398300	4515700	0	0	0	0	0	0	0	0	0
Solyc10g083720.1.1	1967900	4952900	0	0	0	0	0	0	0	0	0	0
Solyc10g083790.1.1	1137100	5168400	0	0	0	0	0	0	0	0	0	0
Solyc10g083800.1.1	0	0	0	0	0	0	0	0	427770	0	0	0
Solyc10g083920.1.1	1802100	1331600	1904300	1783900	1602100	1891300	1843200	1735400	1160500	2556700	2013200	1588400
Solyc10g083930.1.1	2208700	2336900	1386900	0	0	0	0	0	1220600	0	0	0
Solyc10g083970.1.1	0	1852600	0	0	0	0	0	0	0	0	0	0
Solyc10g084120.1.1	4098300	4312200	1984500	2354800	2303400	5314500	2388200	2879500	0	0	2013600	6505400
Solyc10g084160.1.1	6574100	2479200	7171200	9803900	10291000	10129000	12380000	10583000	7602400	13077000	7926700	8356200
Solyc10g084200.1.1	0	0	0	0	0	0	0	0	0	0	2690000	0
Solyc10g084210.1.1	786250	1291700	1579100	2565900	1497900	573950	1224600	1497600	0	1326900	1231300	1160300
Solyc10g084220.1.1	1739500	0	1443900	2536500	1805600	2106300	1951100	1677400	1414500	2785600	1589100	1729800
Solyc10g084280.1.1	833510	0	0	0	0	0	0	0	0	0	0	0
Solyc10g084300.1.1	0	1848200	673850	0	730070	0	0	0	0	0	0	0
Solyc10g084320.1.1	4779200	2925300	3953900	12205000	3922800	3295700	6786400	5680500	2802500	10852000	3229100	2241900
Solyc10g084350.1.1	18117000	25636000	27319000	30898000	17705000	16551000	13334000	19268000	24010000	13660000	16741000	16479000
Solyc10g084840.1.1	0	0	209000	0	0	186180	0	0	0	0	0	0
Solyc10g085020.1.1	38952000	69957000	60543000	50509000	55914000	70713000	37468000	68186000	46300000	61791000	88427000	57316000
Solyc10g085410.1.1	13553000	4700400	7851800	10393000	11232000	8248000	13865000	10845000	5729700	10297000	8094600	8639300
Solyc10g085550.1.1	1960700	6960700	0	0	0	0	0	0	0	0	0	0
Solyc10g085560.1.1	48932000	21147000	55044000	76338000	65405000	84773000	101300000	65734000	68719000	88503000	57081000	74132000
Solyc10g085580.1.1	13233000	4864200	28291000	31815000	39210000	37140000	32468000	34840000	28957000	28026000	25703000	25307000
Solyc10g085590.1.1	4057300	7943800	2580900	0	0	0	0	0	0	0	0	0
Solyc10g085680.1.1	2634100	6432100	0	0	1054500	0	1689200	1600000	0	1199700	919060	905010
Solyc10g085970.1.1	17578000	9062600	17070000	20913000	25486000	15878000	31176000	32757000	18838000	21085000	32146000	13340000
Solyc10g086010.1.1	43426000	77948000	47122000	48014000	64268000	46386000	63440000	81582000	55109000	42210000	66444000	31278000
Solyc10g086040.1.1	347860	0	0	0	0	0	0	0	0	0	0	0
Solyc10g086150.1.1	5309700	11430000	1128700	2192200	1366900	1132000	3996900	2776300	1569800	4385100	3472500	1317200
Solyc10g086190.1.1	2635400	10540000	2140200	0	0	0	0	1472600	0	1445900	1229200	0
Solyc10g086280.1.1	0	0	1120800	0	0	0	0	0	0	0	0	0
Solyc10g086350.1.1	0	2513400	0	0	0	0	0	0	0	0	0	0
Solyc10g086400.1.1	64333000	28503000	86519000	94969000	163070000	216020000	100330000	109300000	108100000	36530000	138080000	171520000
Solyc10g086410.2.1	0	0	867990	0	0	0	0	0	0	0	0	0
Solyc10g086580.1.1	843690000	3613300000	700420000	114860000	64089000	48177000	163950000	521720000	73237000	63947000	62331000	47494000
Solyc10g086760.1.1	0	0	0	1499500	0	0	0	0	0	0	0	0
Solyc11g005110.1.1	6310200	3219200	8863900	5874700	6673200	6816900	4891400	6721500	0	5967500	6065400	5046900
Solyc11g005130.1.1	12780000	7045800	22194000	13463000	10763000	17416000	18028000	18234000	21799000	16319000	12606000	16096000
Solyc11g005150.1.1	0	947250	0	0	0	1101600	0	0	1082900	909960	1570100	919080
Solyc11g005170.1.1	178210000	122020000	165200000	195750000	289520000	172420000	242840000	248010000	173020000	179600000	227800000	143420000
Solyc11g005220.1.1	0	3611300	0	0	0	0	0	0	0	0	0	0
Solyc11g005370.1.1	1002000	2094100	1256400	1853700	1234900	0	922890	2504300	1226100	0	3695100	1468200
Solyc11g005380.1.1	42477000	16657000	46251000	19264000	17768000	24582000	31671000	23885000	34226000	20809000	16440000	23953000
Solyc11g005450.1.1	2338200	2116200	3969200	2338400	1848800	2164800	1834500	1554200	2093800	0	0	1338600
Solyc11g005480.1.1	914220	733920	0	0	0	0	0	0	0	0	0	0
Solyc11g005570.1.1	0	0	0	0	0	0	0	0	0	0	0	144000
Solyc11g005600.1.1	4500000	2972300	3040800	5513100	4050000	2457000	4581600	4435400	3289400	6932900	3788800	3388600
Solyc11g006020.1.1	707800	5052700	360230	0	0	0	0	0	0	0	0	0
Solyc11g006060.1.1	2798200	32147000	2086800	1083800	915410	0	1400800	1388300	0	530290	780670	0
Solyc11g006170.1.1	13764000	7798800	24870000	24608000	16359000	26029000	18061000	15804000	30325000	23505000	14069000	28601000
Solyc11g006190.1.1	162070000	48662000	158880000	295870000	234500000	266810000	329000000	218760000	295040000	299870000	198100000	351440000
Solyc11g006250.1.1	71469000	36353000	77650000	52129000	125000000	134350000	58343000	63696000	66824000	28932000	79661000	160470000
Solyc11g006390.1.1	3885900	2924400	3738100	10188000	5491700	4342300	8827900	5299800	2460700	4415900	3345800	5245800
Solyc11g006400.1.1	0	0	0	0	0	0	0	0	0	0	1099600	0
Solyc11g006460.1.1	36548000	28646000	43716000	20811000	22972000	39633000	13153000	31353000	27575000	27525000	32697000	37321000
Solyc11g006730.1.1	20293000	7064800	9348100	3996300	7002600	0	5236400	0	2525100	0	4819200	0
Solyc11g006760.1.1	0	0	458900	0	0	439830	0	0	0	0	0	479930
Solyc11g006820.1.1	65318000	56492000	53204000	66712000	123640000	78360000	85309000	106620000	90116000	41114000	79512000	63027000
Solyc11g007010.1.1	14502000	8817900	22866000	22468000	27885000	28278000	18398000	25405000	10202000	26025000	20815000	23714000
Solyc11g007110.1.1	0	0	0	0	0	299330	0	0	0	0	0	0
Solyc11g007610.1.1	4540100	1755500	9902400	10839000	6958800	13089000	3333900	6044900	4930500	11107000	6529000	10348000
Solyc11g007690.1.1	5416500	26196000	4454700	0	0	2774300	0	2825400	0	0	2120100	0
Solyc11g007720.1.1	0	0	0	0	0	0	0	314450	0	0	0	0
Solyc11g007830.1.1	285020	1625100	0	0	0	0	0	0	0	0	0	0
Solyc11g007850.1.1	0	0	0	0	0	0	0	0	0	0	437680	0
Solyc11g007920.1.1	196710000	48882000	10739000	385220000	896200000	7811800	138010000	72784000	21637000	99834000	299530000	6421700
Solyc11g007930.1.1	12871000	5787700	397420	19454000	37435000	2263700	8775500	11884000	1526000	5018000	10483000	9660900
Solyc11g007990.1.1	5357100	20061000	2782100	896880	0	0	0	1062800	0	0	0	0
Solyc11g008110.1.1	0	0	0	0	0	2421300	0	0	0	0	0	0
Solyc11g008120.1.1	4457900	5818800	7770400	6403900	6664100	10179000	3958700	6511700	5998800	6734900	5405500	9900000
Solyc11g008130.1.1	7867800	4218900	6043600	8379400	5714900	9301000	12681000	8264400	8140600	8405900	5587400	6300200
Solyc11g008150.1.1	9791500	10179000	17778000	22579000	15988000	32211000	13809000	12249000	18908000	43539000	21911000	48217000
Solyc11g008210.1.1	10140000	3881500	2573300	6007000	6816400	5321400	7642200	5096400	1854400	8857100	9338100	4475200
Solyc11g008290.1.1	0	0	0	0	0	0	0	0	0	0	0	132920
Solyc11g008320.1.1	632130	772140	992560	1323400	513300	1342200	0	443720	0	1180200	802720	2095400
Solyc11g008340.1.1	0	0	0	0	0	0	0	0	0	0	795740	0
Solyc11g008360.1.1	0	0	0	0	1397600	1182600	0	1504900	839840	0	3550400	954550
Solyc11g008460.1.1	3864300	4379700	5648600	5530600	8258000	8917400	5892900	4673800	7902800	5027000	5169200	13528000
Solyc11g008470.1.1	7518000	7917800	4627000	10630000	12619000	8985700	11767000	7617400	9789800	8709100	8943500	14545000
Solyc11g008500.1.1	35870000	18022000	39824000	49996000	39249000	60547000	42577000	39038000	40577000	53249000	47722000	56982000
Solyc11g008590.1.1	0	0	0	0	0	0	0	0	396350	0	0	0
Solyc11g008620.1.1	10055000	10593000	3549500	3603200	0	0	0	2930200	0	0	0	0
Solyc11g008740.1.1	52028000	24505000	58134000	55614000	45546000	65603000	49114000	50282000	45241000	58314000	47217000	66227000
Solyc11g008810.1.1	148180000	104240000	182820000	179000000	141940000	242720000	214670000	182860000	215760000	108850000	158590000	279600000
